software mouseReMoCo;version 1.3.0;isWithLSL false;screenWidth 1902;screenHeight 973;centerX 951;centerY 486;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 545;cornerY 80;externalRadius 406;internalRadius 326;borderRadius 1;cursorRadius 16;indexOfDifficulty 48.86179212285402;taskRadius 365.5;taskTolerance 47
2025-12-01 20:50:10.412 +0100

timestamp,mouseX,mouseY,mouseInTarget
1764618785946,556,505,0
1764618785952,556,513,0
1764618785963,556,520,0
1764618785967,556,527,0
1764618785976,556,537,0
1764618785984,556,543,0
1764618785992,556,552,0
1764618785999,556,556,0
1764618786008,559,564,0
1764618786017,561,572,0
1764618786023,562,579,0
1764618786032,565,590,0
1764618786040,567,597,0
1764618786051,570,606,0
1764618786054,574,615,0
1764618786063,574,616,0
1764618786070,576,624,0
1764618786079,581,633,0
1764618786087,586,642,0
1764618786095,590,651,0
1764618786102,595,659,0
1764618786113,600,665,0
1764618786119,606,674,0
1764618786127,608,677,0
1764618786133,614,684,0
1764618786145,619,690,0
1764618786152,625,696,1
1764618786163,630,703,1
1764618786166,635,711,1
1764618786177,638,715,1
1764618786185,645,724,1
1764618786191,649,730,1
1764618786202,654,738,0
1764618786208,659,745,0
1764618786218,663,751,0
1764618786223,669,757,0
1764618786234,675,764,0
1764618786238,681,770,0
1764618786249,687,775,0
1764618786256,692,778,0
1764618786265,699,784,0
1764618786270,703,786,0
1764618786279,709,790,1
1764618786288,715,795,1
1764618786298,721,799,1
1764618786302,724,801,1
1764618786311,730,806,1
1764618786320,731,806,1
1764618786330,737,811,0
1764618786333,743,814,1
1764618786342,745,816,0
1764618786350,751,819,1
1764618786360,755,820,1
1764618786368,757,821,1
1764618786379,761,822,1
1764618786384,765,824,1
1764618786390,771,825,1
1764618786399,775,826,1
1764618786408,780,827,1
1764618786419,787,830,1
1764618786422,793,831,1
1764618786434,798,832,1
1764618786438,805,832,1
1764618786448,809,833,1
1764618786455,816,835,1
1764618786464,823,835,1
1764618786471,835,837,1
1764618786481,840,837,1
1764618786486,848,837,1
1764618786495,857,837,1
1764618786504,863,837,1
1764618786512,875,837,1
1764618786520,885,837,1
1764618786527,895,837,1
1764618786535,908,837,1
1764618786543,922,837,1
1764618786550,935,837,1
1764618786561,948,837,1
1764618786569,960,837,1
1764618786578,971,837,1
1764618786584,980,837,1
1764618786591,987,837,1
1764618786600,997,836,1
1764618786607,1005,835,1
1764618786619,1011,834,1
1764618786622,1023,833,1
1764618786636,1030,830,1
1764618786639,1038,830,1
1764618786648,1045,829,1
1764618786656,1054,828,1
1764618786665,1064,824,1
1764618786670,1077,820,1
1764618786679,1087,817,1
1764618786686,1099,815,1
1764618786696,1109,811,1
1764618786702,1120,808,1
1764618786711,1128,807,1
1764618786720,1134,804,1
1764618786728,1141,802,1
1764618786736,1149,799,1
1764618786743,1154,796,1
1764618786753,1162,793,1
1764618786760,1167,789,1
1764618786766,1178,785,1
1764618786775,1185,782,1
1764618786784,1191,778,1
1764618786792,1199,773,1
1764618786800,1203,771,1
1764618786808,1209,768,1
1764618786815,1216,763,1
1764618786824,1220,759,1
1764618786835,1223,757,1
1764618786840,1228,752,1
1764618786848,1232,747,1
1764618786855,1237,740,1
1764618786865,1242,729,1
1764618786870,1246,722,1
1764618786880,1251,713,1
1764618786888,1257,702,1
1764618786896,1265,691,1
1764618786902,1272,685,1
1764618786912,1278,674,1
1764618786920,1283,664,1
1764618786929,1286,655,1
1764618786937,1291,646,1
1764618786943,1292,636,1
1764618786950,1296,624,1
1764618786959,1296,615,1
1764618786968,1297,607,1
1764618786976,1301,598,1
1764618786984,1304,589,1
1764618786992,1304,584,1
1764618786998,1305,572,1
1764618787007,1308,562,1
1764618787016,1310,553,1
1764618787023,1311,546,1
1764618787031,1314,535,1
1764618787038,1315,524,1
1764618787051,1315,517,1
1764618787054,1316,511,1
1764618787063,1316,505,1
1764618787073,1317,498,1
1764618787079,1317,491,1
1764618787087,1317,482,1
1764618787096,1317,476,1
1764618787102,1317,467,1
1764618787112,1317,456,1
1764618787119,1317,445,1
1764618787128,1317,435,1
1764618787136,1317,425,1
1764618787144,1317,415,1
1764618787152,1314,405,1
1764618787160,1308,399,1
1764618787171,1306,388,1
1764618787175,1301,379,1
1764618787187,1297,373,1
1764618787190,1295,365,1
1764618787200,1293,358,1
1764618787208,1290,350,1
1764618787217,1287,340,1
1764618787224,1282,331,1
1764618787233,1279,321,1
1764618787239,1276,313,1
1764618787248,1270,304,1
1764618787255,1264,292,1
1764618787265,1257,284,1
1764618787273,1249,273,1
1764618787278,1244,266,1
1764618787288,1241,263,1
1764618787296,1238,259,1
1764618787305,1235,254,1
1764618787311,1230,250,1
1764618787323,1225,244,1
1764618787326,1219,238,1
1764618787335,1213,231,1
1764618787344,1206,222,1
1764618787352,1202,218,1
1764618787359,1191,210,1
1764618787370,1180,203,1
1764618787374,1168,196,1
1764618787384,1156,191,1
1764618787390,1145,185,1
1764618787399,1135,180,1
1764618787408,1128,179,1
1764618787417,1117,176,1
1764618787423,1112,174,1
1764618787430,1103,171,1
1764618787441,1096,170,1
1764618787447,1087,168,1
1764618787455,1078,165,1
1764618787461,1068,165,0
1764618787473,1060,164,0
1764618787478,1044,160,0
1764618787489,1029,160,0
1764618787496,1016,157,0
1764618787507,1001,154,0
1764618787509,987,153,0
1764618787521,976,152,0
1764618787528,962,152,0
1764618787536,947,152,0
1764618787544,936,152,0
1764618787555,922,150,0
1764618787559,909,150,0
1764618787567,896,150,0
1764618787576,881,150,1
1764618787585,869,150,1
1764618787591,854,150,1
1764618787603,839,150,1
1764618787606,824,150,1
1764618787618,811,148,1
1764618787621,798,148,1
1764618787636,786,148,1
1764618787639,774,148,1
1764618787648,766,148,1
1764618787656,754,148,0
1764618787667,744,149,0
1764618787670,735,151,0
1764618787679,728,154,0
1764618787687,716,158,0
1764618787696,708,162,0
1764618787702,699,166,0
1764618787711,691,170,0
1764618787720,685,174,0
1764618787728,674,178,0
1764618787735,671,180,0
1764618787743,663,185,0
1764618787753,659,189,0
1764618787758,654,194,0
1764618787768,650,197,0
1764618787776,645,203,0
1764618787784,639,209,0
1764618787793,637,215,0
1764618787797,635,219,0
1764618787808,631,225,0
1764618787819,628,231,0
1764618787823,625,236,0
1764618787834,623,244,0
1764618787840,619,249,0
1764618787849,615,261,0
1764618787854,612,267,0
1764618787866,606,280,0
1764618787871,602,290,0
1764618787879,601,302,0
1764618787888,600,314,0
1764618787896,599,327,1
1764618787904,596,339,1
1764618787912,595,351,1
1764618787920,595,361,1
1764618787928,593,371,1
1764618787936,592,378,1
1764618787944,590,388,1
1764618787952,590,394,1
1764618787961,588,402,1
1764618787966,587,409,1
1764618787975,587,416,1
1764618787983,587,426,1
1764618787992,587,434,1
1764618787999,587,444,1
1764618788007,586,455,1
1764618788016,586,465,1
1764618788025,586,475,1
1764618788029,586,483,1
1764618788043,586,492,1
1764618788047,586,500,1
1764618788058,586,507,1
1764618788065,586,517,1
1764618788070,586,527,1
1764618788080,586,537,1
1764618788086,586,544,1
1764618788096,586,552,1
1764618788103,586,560,1
1764618788112,586,567,1
1764618788120,586,577,1
1764618788128,586,584,1
1764618788136,586,591,1
1764618788144,586,599,1
1764618788152,586,606,1
1764618788160,586,613,1
1764618788169,586,620,1
1764618788176,587,630,0
1764618788184,590,636,0
1764618788192,591,643,0
1764618788199,592,645,0
1764618788208,594,651,0
1764618788217,595,656,0
1764618788224,597,662,0
1764618788233,601,669,0
1764618788240,603,675,0
1764618788249,608,681,0
1764618788256,610,684,0
1764618788265,612,686,0
1764618788272,616,693,0
1764618788280,622,701,0
1764618788288,625,705,0
1764618788296,629,709,0
1764618788304,633,715,0
1764618788310,636,721,0
1764618788319,641,726,0
1764618788328,645,729,0
1764618788335,648,732,0
1764618788344,652,736,0
1764618788351,657,740,1
1764618788360,661,743,1
1764618788369,667,745,1
1764618788375,671,748,1
1764618788386,674,749,1
1764618788391,679,754,1
1764618788408,692,758,1
1764618788417,696,762,1
1764618788423,705,764,1
1764618788435,711,766,1
1764618788439,717,770,1
1764618788449,721,772,1
1764618788456,725,773,1
1764618788465,731,776,1
1764618788472,735,778,1
1764618788481,741,783,1
1764618788488,748,786,1
1764618788496,755,788,1
1764618788504,764,791,1
1764618788512,771,794,1
1764618788520,780,795,1
1764618788528,790,798,1
1764618788537,797,800,1
1764618788541,806,802,1
1764618788550,813,805,1
1764618788561,819,806,1
1764618788569,826,808,1
1764618788575,830,809,1
1764618788584,837,811,1
1764618788590,842,812,1
1764618788601,848,813,1
1764618788607,855,814,0
1764618788618,864,818,1
1764618788622,871,821,1
1764618788632,880,823,1
1764618788639,885,823,1
1764618788648,892,824,1
1764618788655,899,825,1
1764618788664,906,827,1
1764618788672,913,827,1
1764618788680,918,829,1
1764618788687,925,829,1
1764618788696,933,829,1
1764618788703,940,829,1
1764618788712,945,829,1
1764618788720,952,829,1
1764618788727,957,829,1
1764618788735,962,829,1
1764618788743,969,830,1
1764618788753,976,831,1
1764618788759,982,831,1
1764618788767,990,832,1
1764618788773,995,832,1
1764618788783,1004,832,1
1764618788792,1012,832,1
1764618788801,1021,832,1
1764618788807,1029,832,1
1764618788819,1037,832,1
1764618788822,1046,832,1
1764618788835,1053,832,1
1764618788838,1056,832,1
1764618788850,1059,832,1
1764618788856,1066,830,1
1764618788865,1073,828,1
1764618788870,1077,827,1
1764618788879,1084,827,1
1764618788887,1089,823,1
1764618788896,1093,822,1
1764618788904,1102,819,1
1764618788912,1109,816,1
1764618788918,1120,811,1
1764618788927,1134,805,1
1764618788936,1146,799,1
1764618788944,1155,792,1
1764618788952,1166,785,1
1764618788960,1177,779,1
1764618788968,1189,772,1
1764618788976,1198,768,1
1764618788985,1206,763,1
1764618788991,1213,758,1
1764618789000,1221,753,1
1764618789006,1228,749,1
1764618789019,1232,745,1
1764618789022,1239,734,1
1764618789033,1241,732,1
1764618789040,1245,725,1
1764618789047,1253,718,1
1764618789055,1260,708,1
1764618789066,1263,703,1
1764618789071,1270,695,1
1764618789082,1274,689,1
1764618789087,1281,678,1
1764618789096,1288,671,1
1764618789104,1292,665,1
1764618789112,1295,659,1
1764618789120,1300,651,1
1764618789127,1305,642,1
1764618789136,1307,633,1
1764618789144,1311,625,1
1764618789152,1315,614,1
1764618789160,1318,605,1
1764618789169,1320,593,1
1764618789175,1324,584,1
1764618789184,1325,574,1
1764618789191,1327,564,1
1764618789202,1327,559,1
1764618789206,1327,550,1
1764618789217,1327,540,1
1764618789223,1327,534,1
1764618789234,1327,524,1
1764618789238,1327,517,1
1764618789256,1327,498,1
1764618789264,1327,493,1
1764618789272,1327,486,1
1764618789281,1327,480,1
1764618789286,1327,474,1
1764618789298,1327,469,1
1764618789304,1327,464,1
1764618789313,1327,460,1
1764618789317,1327,457,1
1764618789328,1327,452,1
1764618789336,1327,449,1
1764618789344,1327,445,1
1764618789353,1327,442,1
1764618789360,1327,438,1
1764618789369,1327,434,1
1764618789376,1327,431,1
1764618789386,1327,426,1
1764618789391,1327,424,1
1764618789400,1323,417,1
1764618789408,1322,412,1
1764618789418,1321,405,1
1764618789422,1317,397,1
1764618789431,1316,393,1
1764618789438,1311,386,1
1764618789448,1311,383,1
1764618789455,1307,375,1
1764618789465,1306,371,1
1764618789473,1301,365,1
1764618789480,1300,361,1
1764618789486,1297,354,1
1764618789495,1293,347,1
1764618789504,1288,338,1
1764618789514,1283,328,1
1764618789517,1279,324,1
1764618789528,1274,317,1
1764618789536,1272,311,1
1764618789550,1263,299,1
1764618789559,1257,291,1
1764618789568,1251,284,1
1764618789578,1248,282,1
1764618789586,1240,275,1
1764618789591,1232,268,1
1764618789603,1228,265,1
1764618789607,1224,261,1
1764618789618,1219,256,1
1764618789622,1216,253,1
1764618789635,1212,250,1
1764618789639,1206,245,1
1764618789649,1201,242,1
1764618789656,1197,240,1
1764618789665,1190,234,1
1764618789670,1181,228,1
1764618789680,1167,219,1
1764618789687,1156,213,0
1764618789695,1145,208,0
1764618789704,1138,204,0
1764618789712,1131,202,0
1764618789719,1123,197,0
1764618789727,1116,194,0
1764618789736,1110,191,0
1764618789745,1103,186,0
1764618789752,1099,184,0
1764618789762,1091,179,0
1764618789766,1082,176,0
1764618789777,1073,171,0
1764618789784,1060,167,0
1764618789795,1052,166,0
1764618789797,1044,165,0
1764618789809,1035,161,0
1764618789819,1030,160,0
1764618789821,1019,158,0
1764618789834,1009,157,0
1764618789839,997,152,0
1764618789851,988,150,0
1764618789853,978,148,0
1764618789863,965,147,0
1764618789871,951,145,0
1764618789880,941,144,1
1764618789885,927,141,1
1764618789895,916,141,1
1764618789904,902,141,1
1764618789911,892,141,1
1764618789919,884,141,1
1764618789928,874,141,1
1764618789935,866,141,1
1764618789943,857,141,1
1764618789951,850,141,1
1764618789959,840,141,1
1764618789967,834,141,1
1764618789976,822,141,1
1764618789984,812,141,1
1764618789994,800,141,1
1764618789999,790,141,1
1764618790009,783,141,1
1764618790015,776,141,1
1764618790024,768,143,1
1764618790030,759,144,0
1764618790040,755,146,0
1764618790050,751,147,0
1764618790055,748,148,0
1764618790066,747,148,0
1764618790069,745,148,0
1764618790079,741,150,0
1764618790087,737,152,0
1764618790095,734,154,0
1764618790103,729,157,0
1764618790112,723,162,0
1764618790119,717,168,0
1764618790127,709,174,0
1764618790136,703,180,0
1764618790144,698,186,0
1764618790152,695,191,0
1764618790159,691,198,1
1764618790168,686,204,1
1764618790175,683,209,1
1764618790184,679,217,1
1764618790193,676,222,1
1764618790198,670,228,1
1764618790210,668,232,1
1764618790215,663,240,1
1764618790224,660,247,1
1764618790232,657,254,1
1764618790242,652,262,1
1764618790246,649,270,1
1764618790259,645,279,1
1764618790263,640,288,1
1764618790272,636,297,1
1764618790281,636,303,1
1764618790288,631,312,1
1764618790296,629,322,1
1764618790304,624,328,1
1764618790312,620,337,1
1764618790320,616,344,1
1764618790328,614,350,1
1764618790336,612,357,1
1764618790344,611,364,1
1764618790352,608,370,1
1764618790360,607,375,1
1764618790368,606,381,1
1764618790375,606,386,1
1764618790382,604,391,1
1764618790393,604,398,1
1764618790398,603,404,1
1764618790409,602,409,1
1764618790414,602,416,1
1764618790426,602,423,1
1764618790431,600,430,1
1764618790439,598,435,1
1764618790446,598,447,1
1764618790459,598,455,1
1764618790462,598,464,1
1764618790472,598,474,1
1764618790480,598,484,1
1764618790485,598,494,1
1764618790496,598,504,1
1764618790501,598,511,1
1764618790511,598,519,1
1764618790520,598,527,1
1764618790527,598,531,1
1764618790536,598,539,1
1764618790544,599,549,1
1764618790552,601,559,1
1764618790560,601,565,1
1764618790566,604,578,1
1764618790575,605,588,1
1764618790584,606,600,1
1764618790593,610,614,1
1764618790602,610,622,1
1764618790607,612,628,1
1764618790618,613,638,1
1764618790623,614,646,1
1764618790632,617,657,1
1764618790638,617,664,1
1764618790649,618,672,1
1764618790653,619,678,1
1764618790666,623,687,1
1764618790670,624,694,1
1764618790681,626,701,0
1764618790685,629,706,0
1764618790696,631,714,0
1764618790702,635,721,0
1764618790712,637,725,0
1764618790719,640,731,0
1764618790728,642,735,0
1764618790738,646,741,0
1764618790743,648,744,0
1764618790752,651,747,0
1764618790760,657,753,0
1764618790768,660,755,0
1764618790776,665,760,0
1764618790784,674,765,0
1764618790791,682,770,0
1764618790798,689,775,0
1764618790808,700,782,1
1764618790817,709,785,1
1764618790823,716,788,1
1764618790836,728,794,1
1764618790839,737,796,1
1764618790851,748,802,1
1764618790853,756,803,1
1764618790865,764,807,1
1764618790871,772,808,1
1764618790878,781,810,1
1764618790887,790,814,1
1764618790896,795,815,1
1764618790903,801,816,1
1764618790911,808,819,1
1764618790920,814,821,1
1764618790928,822,822,1
1764618790936,831,826,1
1764618790944,841,827,1
1764618790952,850,831,1
1764618790961,859,834,1
1764618790969,868,835,1
1764618790975,880,836,1
1764618790984,888,837,1
1764618790994,900,839,1
1764618790999,912,840,1
1764618791008,922,841,1
1764618791017,936,844,1
1764618791022,947,845,1
1764618791032,954,845,1
1764618791041,966,847,1
1764618791050,976,848,1
1764618791053,986,849,1
1764618791065,997,854,1
1764618791070,1006,857,1
1764618791079,1016,858,1
1764618791086,1028,860,1
1764618791095,1041,860,1
1764618791103,1056,860,1
1764618791111,1068,860,0
1764618791119,1078,860,0
1764618791128,1088,860,0
1764618791135,1099,860,0
1764618791144,1109,860,0
1764618791152,1121,858,0
1764618791160,1133,857,0
1764618791168,1144,851,0
1764618791176,1153,849,0
1764618791184,1163,845,0
1764618791194,1166,844,0
1764618791199,1171,842,0
1764618791208,1178,838,0
1764618791217,1183,834,0
1764618791223,1189,831,0
1764618791233,1192,828,0
1764618791240,1197,825,0
1764618791246,1205,819,0
1764618791257,1211,812,0
1764618791262,1216,806,0
1764618791271,1221,799,0
1764618791280,1226,791,0
1764618791289,1231,784,0
1764618791295,1234,773,0
1764618791305,1239,766,0
1764618791311,1244,757,0
1764618791324,1249,748,0
1764618791326,1251,739,0
1764618791335,1258,733,0
1764618791344,1261,727,0
1764618791352,1265,721,0
1764618791359,1268,715,0
1764618791368,1270,710,0
1764618791376,1274,701,1
1764618791385,1277,695,1
1764618791392,1282,686,1
1764618791400,1284,679,1
1764618791408,1288,671,1
1764618791416,1292,658,1
1764618791424,1293,651,1
1764618791432,1297,640,1
1764618791440,1301,631,1
1764618791447,1302,621,1
1764618791455,1306,611,1
1764618791465,1308,603,1
1764618791470,1314,594,1
1764618791480,1318,582,1
1764618791488,1319,575,1
1764618791495,1320,567,1
1764618791504,1323,555,1
1764618791512,1324,548,1
1764618791519,1326,539,1
1764618791527,1330,525,1
1764618791535,1330,520,1
1764618791542,1332,510,1
1764618791554,1333,501,1
1764618791558,1334,494,1
1764618791567,1334,484,1
1764618791574,1337,477,1
1764618791583,1337,470,1
1764618791592,1338,460,1
1764618791602,1338,453,1
1764618791608,1338,448,1
1764618791622,1338,430,0
1764618791634,1338,423,0
1764618791638,1338,415,0
1764618791649,1338,406,0
1764618791655,1338,399,0
1764618791663,1336,392,0
1764618791670,1336,388,0
1764618791679,1332,379,0
1764618791685,1331,372,0
1764618791694,1325,365,0
1764618791703,1323,358,0
1764618791713,1319,349,0
1764618791719,1316,341,0
1764618791729,1311,334,0
1764618791736,1302,321,1
1764618791743,1296,315,1
1764618791752,1291,308,1
1764618791759,1282,298,1
1764618791769,1274,289,1
1764618791776,1267,281,1
1764618791784,1261,274,1
1764618791792,1255,268,1
1764618791800,1247,258,1
1764618791808,1239,249,1
1764618791818,1233,243,1
1764618791821,1226,234,1
1764618791835,1220,226,1
1764618791838,1213,215,1
1764618791848,1207,206,1
1764618791853,1198,195,1
1764618791864,1189,186,1
1764618791870,1182,177,1
1764618791879,1175,169,1
1764618791887,1168,161,0
1764618791895,1161,155,0
1764618791901,1151,148,0
1764618791913,1144,142,0
1764618791919,1133,137,0
1764618791929,1121,128,0
1764618791936,1109,121,0
1764618791950,1081,110,0
1764618791963,1066,108,0
1764618791966,1046,102,0
1764618791976,1033,100,0
1764618791984,1024,98,0
1764618791993,1014,97,0
1764618792000,1007,97,0
1764618792008,997,97,0
1764618792016,989,97,0
1764618792025,983,97,0
1764618792031,972,97,0
1764618792039,963,97,0
1764618792049,953,97,0
1764618792054,945,97,0
1764618792063,932,97,0
1764618792072,922,97,0
1764618792080,912,97,0
1764618792086,903,97,0
1764618792099,896,97,0
1764618792102,886,97,0
1764618792111,880,97,0
1764618792119,874,97,0
1764618792127,866,97,0
1764618792136,856,97,0
1764618792145,846,97,0
1764618792151,834,98,0
1764618792162,820,101,0
1764618792167,807,104,0
1764618792177,786,105,0
1764618792184,765,111,0
1764618792194,750,114,0
1764618792199,738,120,0
1764618792210,729,122,0
1764618792217,722,126,0
1764618792226,718,128,0
1764618792230,713,131,0
1764618792240,708,135,0
1764618792248,705,138,0
1764618792257,702,138,0
1764618792263,699,143,0
1764618792272,696,147,0
1764618792280,692,154,0
1764618792288,688,160,0
1764618792296,683,169,0
1764618792302,677,178,0
1764618792311,671,187,0
1764618792319,670,191,0
1764618792327,666,203,0
1764618792334,664,211,0
1764618792343,663,221,0
1764618792352,659,227,0
1764618792360,657,235,1
1764618792368,654,241,1
1764618792376,653,248,1
1764618792388,651,257,1
1764618792390,648,266,1
1764618792401,646,273,1
1764618792407,645,281,1
1764618792419,641,287,1
0,0,0,0
1764618792422,639,296,1
1764618792434,636,306,1
1764618792438,634,314,1
1764618792449,630,319,1
1764618792455,628,327,1
1764618792463,627,334,1
1764618792470,624,341,1
1764618792481,622,350,1
1764618792485,621,357,1
1764618792495,618,361,1
1764618792504,616,368,1
1764618792512,615,371,1
1764618792520,613,376,1
1764618792527,612,381,1
1764618792539,611,388,1
1764618792543,610,395,1
1764618792552,607,403,1
1764618792562,607,409,1
1764618792569,606,416,1
1764618792574,604,424,1
1764618792583,604,430,1
1764618792593,604,436,1
1764618792602,601,444,1
1764618792608,600,450,1
1764618792619,600,455,1
1764618792624,599,458,1
1764618792634,599,461,1
1764618792639,598,467,1
1764618792650,598,470,1
1764618792653,598,472,1
1764618792665,598,476,1
1764618792671,598,479,1
1764618792680,598,480,1
1764618792686,598,483,1
1764618792696,598,484,1
1764618792704,598,487,1
1764618792728,598,488,1
1764618792768,598,489,1
1764618793042,598,490,1
1764618793051,598,491,1
1764618813247,598,496,1
1764618813255,598,499,1
1764618813263,598,502,1
1764618813270,598,505,1
1764618813279,598,509,1
1764618813287,598,515,1
1764618813296,598,519,1
1764618813303,598,524,1
1764618813311,598,529,1
1764618813319,598,535,1
1764618813327,598,540,1
1764618813334,598,545,1
1764618813342,598,550,1
1764618813350,598,554,1
1764618813358,598,555,1
1764618813368,599,560,1
1764618813374,600,561,1
1764618813384,600,564,1
1764618813390,600,567,1
1764618813401,601,570,1
1764618813406,602,573,1
1764618813415,604,577,1
1764618813423,605,579,1
1764618813432,606,583,1
1764618813439,607,587,1
1764618813446,609,591,1
1764618813455,611,595,1
1764618813463,612,599,1
1764618813470,614,603,1
1764618813480,615,609,1
1764618813486,619,613,1
1764618813496,620,616,1
1764618813503,622,620,1
1764618813511,625,624,1
1764618813521,625,627,1
1764618813528,627,629,1
1764618813536,630,634,1
1764618813543,632,637,1
1764618813552,634,641,1
1764618813560,635,645,1
1764618813566,638,650,1
1764618813577,640,656,1
1764618813582,642,662,1
1764618813592,643,665,1
1764618813603,645,671,1
1764618813607,648,678,1
1764618813620,651,684,1
1764618813622,653,688,1
1764618813636,656,695,1
1764618813637,659,700,1
1764618813649,663,707,1
1764618813654,665,711,1
1764618813665,666,715,1
1764618813671,670,721,1
1764618813680,674,726,1
1764618813687,677,728,1
1764618813694,681,733,1
1764618813704,686,737,1
1764618813712,688,740,1
1764618813721,692,744,1
1764618813728,697,750,1
1764618813736,697,752,1
1764618813744,704,759,1
1764618813752,709,762,1
1764618813760,716,767,1
1764618813768,724,774,1
1764618813775,731,779,1
1764618813784,741,785,1
1764618813792,750,790,1
1764618813799,759,794,1
1764618813806,769,801,1
1764618813818,778,806,1
1764618813822,792,812,1
1764618813838,814,817,1
1764618813848,828,820,1
1764618813855,840,821,1
1764618813864,854,827,1
1764618813869,867,831,1
1764618813881,879,833,1
1764618813885,889,835,1
1764618813897,900,837,1
1764618813902,912,838,1
1764618813911,922,840,1
1764618813920,932,841,1
1764618813928,944,844,1
1764618813936,957,845,1
1764618813944,972,845,1
1764618813952,990,845,1
1764618813960,1005,845,1
1764618813968,1019,845,1
1764618813976,1032,845,1
1764618813983,1044,845,1
1764618813992,1052,845,1
1764618813998,1062,845,1
1764618814008,1070,845,1
1764618814015,1076,845,1
1764618814022,1081,845,1
1764618814031,1091,845,1
1764618814038,1098,842,1
1764618814047,1105,841,1
1764618814055,1116,836,1
1764618814065,1125,832,1
1764618814069,1134,825,1
1764618814079,1138,822,1
1764618814087,1144,819,1
1764618814096,1150,811,1
1764618814103,1155,805,1
1764618814111,1158,801,1
1764618814120,1162,795,1
1764618814129,1167,789,1
1764618814135,1170,782,1
1764618814144,1174,777,1
1764618814152,1180,771,1
1764618814160,1184,767,1
1764618814169,1189,761,1
1764618814176,1194,757,1
1764618814184,1195,754,1
1764618814191,1200,748,1
1764618814199,1205,740,1
1764618814206,1207,735,1
1764618814216,1211,726,1
1764618814224,1215,718,1
1764618814232,1219,712,1
1764618814240,1221,707,1
1764618814247,1225,701,1
1764618814255,1229,695,1
1764618814265,1231,689,1
1764618814271,1232,685,1
1764618814280,1235,681,1
1764618814287,1239,674,1
1764618814295,1241,671,1
1764618814305,1245,665,1
1764618814311,1246,662,1
1764618814319,1249,656,1
1764618814328,1250,650,0
1764618814336,1252,646,0
1764618814344,1254,639,0
1764618814351,1256,635,0
1764618814359,1257,631,0
1764618814369,1259,626,0
1764618814375,1261,621,0
1764618814386,1263,616,0
1764618814391,1264,613,0
1764618814402,1264,609,0
1764618814408,1267,603,0
1764618814419,1268,599,0
1764618814422,1269,594,0
1764618814432,1269,588,0
1764618814440,1270,583,0
1764618814448,1272,577,0
1764618814456,1272,574,0
1764618814465,1273,570,0
1764618814472,1274,561,0
1764618814480,1274,556,0
1764618814488,1275,551,0
1764618814496,1275,544,0
1764618814504,1278,538,0
1764618814512,1279,533,0
1764618814520,1279,523,0
1764618814527,1279,519,0
1764618814536,1279,513,0
1764618814544,1279,509,0
1764618814552,1280,501,0
1764618814560,1281,494,0
1764618814568,1283,484,0
1764618814576,1285,477,0
1764618814587,1286,468,0
1764618814592,1286,460,0
1764618814600,1287,451,0
1764618814606,1287,441,0
1764618814619,1287,434,0
1764618814623,1287,427,0
1764618814635,1287,417,1
1764618814637,1287,409,1
1764618814649,1287,401,1
1764618814655,1287,394,1
1764618814665,1287,384,1
1764618814670,1287,374,1
1764618814680,1287,364,1
1764618814688,1287,355,1
1764618814694,1287,344,1
1764618814702,1287,334,1
1764618814711,1287,324,1
1764618814718,1287,312,1
1764618814726,1287,304,1
1764618814735,1287,292,1
1764618814743,1287,285,0
1764618814751,1284,275,0
1764618814758,1282,266,0
1764618814767,1277,258,0
1764618814773,1274,248,0
1764618814782,1269,240,0
1764618814792,1264,231,0
1764618814803,1259,222,0
1764618814805,1256,218,0
1764618814818,1249,210,0
1764618814824,1246,206,0
1764618814832,1241,201,0
1764618814838,1240,199,0
1764618814850,1236,194,0
1764618814854,1231,191,0
1764618814865,1226,188,0
1764618814869,1220,184,0
1764618814880,1213,180,0
1764618814888,1206,175,0
1764618814895,1198,172,0
1764618814903,1193,170,0
1764618814912,1182,167,0
1764618814920,1175,163,0
1764618814928,1166,159,0
1764618814936,1157,157,1
1764618814944,1148,152,1
1764618814953,1139,151,1
1764618814960,1132,148,1
1764618814967,1127,146,1
1764618814976,1120,145,1
1764618814983,1112,141,1
1764618814992,1107,140,1
1764618815003,1103,139,1
1764618815005,1097,138,1
1764618815015,1090,134,1
1764618815024,1083,134,1
1764618815033,1076,133,1
1764618815039,1071,132,1
1764618815050,1066,132,1
1764618815054,1063,132,1
1764618815065,1059,132,1
1764618815070,1054,132,1
1764618815080,1049,132,1
1764618815086,1044,132,1
1764618815096,1039,132,1
1764618815103,1035,132,1
1764618815111,1031,130,1
1764618815120,1028,130,1
1764618815127,1026,130,1
1764618815136,1022,130,1
1764618815144,1019,130,1
1764618815152,1014,130,1
1764618815160,1012,130,1
1764618815168,1007,130,1
1764618815176,1004,130,1
1764618815185,1000,130,1
1764618815192,997,130,1
1764618815203,992,130,1
1764618815206,988,130,1
1764618815217,986,130,1
1764618815224,983,130,1
1764618815234,978,130,1
1764618815237,974,130,1
